Solicitud_id,Aprobado,Hit_Buro_Huella,Malo,Num_IQ_U3M_PL_Financieras,Edad_cliente,Porcentaje_cuentas_abiertas,Num_IQ_U3M,Num_IQ_U3M_TDC_Banco,MaxMOP_U3M,Saldo_actual_prest_personales,Num_IQ_U3M_Prest_personales,Ingreso_Bruto,Número_ctas_atraso_prest_personales_U3M,Número_ctas_atraso_TdC_U3M,Ctas_ab_U18M_TDC_Banco,Num_ctas_prest_pers,Flag_prest_nómina,Meses_cta_más_antig,Flag_fraude_prest_nomina,Flag_fraude_hipotecario,Flag_quebranto_prest_personal,Entidad_federativa,Tipo_suscripcion,Status,Antigüedad_uso_linea_celular,Gasto_mensual_telefonia,Actividad_usuario,Cambio_SIM_U3M,Variable_37,Gasto_ultimos_60_días,Score_FPD,Rango_dispositivo,Adopcion_tecno,Score_incumplimiento,Tasa_contactacion,Calidad_telefonica,Score_contabilidad_entrante,Score_contabilidad_saliente,Disciplina_tech,Cluster_sucursales
5851712,1,11,0,-2,62,0.363636364,10,-2,9,33850,1,3431.3,0,0,-2,4,-2,2,0,0,0,CDMX,PREPAGO,1,63,7,5,2,16,7,432,-1,-1,543,611,747,3,2,41,3
5851845,1,11,0,1,66,0.272727273,2,-2,9,38572,2,21970,1,0,-2,2,-2,12,0,0,0,QRO,MIXTO,1,93,-1,6,0,20,9,490,-1,-1,623,663,827,3,3,-2,1
5851997,1,1,0,-1,67,-1,-1,-1,-1,-1,-1,4086.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,SON,PREPAGO,1,23,8,5,1,20,8,429,-1,-1,565,578,720,3,3,57,3
5852244,1,11,1,4,62,0.3,16,1,9,299477,5,21662.12,1,0,0,5,-2,3,-2,-2,0,GRO,POSPAGO,1,68,-1,2,0,20,10,505,-1,-1,607,619,780,2,2,-3,1
5852396,1,11,1,-2,70,0.24,2,-2,4,173242,1,9781.03,2,0,-2,20,-2,3,0,-2,0,NL,PREPAGO,1,40,7,6,0,19,7,449,-1,-1,576,616,756,3,2,36,1
5852472,1,0,0,-1,62,-1,-1,-1,-1,-1,-1,8831.79,-1,-1,-1,-1,-1,-1,-1,-1,-1,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
5852491,1,1,0,-2,64,1,2,-2,0,0,1,24727.87,0,0,0,0,0,0,0,0,0,BCS,PREPAGO,1,60,6,5,0,20,6,412,-1,-1,588,600,748,3,3,46,1
5852510,1,11,0,1,71,0.161290323,4,-2,9,20120,2,3161.87,1,1,0,16,-2,3,0,-2,-2,VER,PREPAGO,1,64,4,4,0,19,4,432,3,4,569,595,757,3,2,51,3
5852624,1,11,0,-2,70,0.3125,3,-2,1,2950,1,3423.47,0,0,0,3,1,4,0,-2,0,TLAX,PREPAGO,1,62,10,4,0,40,12,460,-1,-1,610,595,731,2,2,48,1
5852662,1,11,1,-2,60,0.666666667,2,-2,9,-2,1,5836.52,0,-2,-2,1,-2,14,-2,0,0,VER,PREPAGO,1,61,4,5,0,22,4,441,-1,-1,590,623,757,3,2,54,3
5852738,1,11,0,-2,68,0.230769231,3,-2,3,21000,1,6871.17,0,1,0,9,-2,9,0,-2,0,CHI,PREPAGO,1,47,7,5,0,20,7,372,-1,-1,584,619,739,3,3,45,3
5852757,1,11,0,-2,82,0.428571429,1,-2,9,19935,1,16374.1,3,-2,-2,9,1,23,0,-2,-2,YUC,PREPAGO,1,68,5,2,1,19,5,481,-1,-1,612,646,719,2,1,37,1
5852814,1,10,0,-2,61,0.111111111,2,-2,0,-2,1,4622.63,0,0,-2,8,-2,68,-2,-2,-2,BCN,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
5852871,1,10,1,-2,69,0.25,5,-2,2,-2,1,3850,-2,0,-2,-2,-2,3,0,-2,-2,HGO,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
5852890,1,11,0,-2,63,0.285714286,4,-2,5,253109,1,9577.36,2,1,-2,16,-2,3,0,-2,0,EM,PREPAGO,1,7,2,2,0,21,2,391,-1,-1,562,453,666,2,1,1,3
5853004,1,11,0,1,61,0.066666667,9,-2,1,80926,3,11768.2,0,0,0,78,1,1,0,-2,0,GRO,PREPAGO,1,41,7,5,0,21,7,489,-1,-1,598,597,751,2,2,62,1
5853175,1,11,0,-2,72,0.105263158,-2,-2,1,-2,-2,11367.43,-2,-2,-2,-2,-2,19,-2,-2,-2,COA,POSPAGO,1,74,-1,5,1,20,7,574,-1,-1,632,650,834,3,3,-3,1
5853232,1,11,0,-2,51,0.072727273,10,-2,2,25817,1,2856.55,1,1,-2,52,-2,2,0,-2,0,SON,MIXTO,1,61,-1,6,2,20,7,479,-1,-1,578,679,747,3,3,-2,1
5853327,1,10,0,-2,47,0.333333333,1,-2,9,-2,1,6162.63,0,3,-2,1,-2,36,-2,0,0,COA,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
5853422,1,11,0,-2,62,0.5,5,1,1,-2,1,14599.58,-2,-2,-2,-2,-2,6,0,0,-2,JAL,PREPAGO,1,35,4,4,1,24,4,337,-1,-1,578,584,714,3,2,41,3
5853574,1,11,0,-2,62,0.666666667,7,4,2,25960,1,4607.09,0,-2,-2,2,-2,10,-2,0,-2,VER,PREPAGO,1,57,6,4,0,18,6,394,-1,-1,593,621,758,3,2,59,3
5853612,1,11,0,-2,65,0.35,4,1,1,-2,1,3424.97,0,0,1,5,-2,4,0,0,0,SIN,PREPAGO,1,68,6,5,0,21,6,346,-1,-1,593,625,754,3,3,75,1
5853859,1,11,0,-2,61,0.5,2,-2,1,-2,1,5836.52,-2,-2,-2,-2,-2,6,0,-2,-2,NL,PREPAGO,1,71,-1,2,0,20,-1,467,-1,-1,599,611,747,2,0,14,1
5853935,1,11,0,-2,74,0.666666667,3,-2,9,533396,1,58533.86,0,5,0,6,-2,7,0,-2,-2,EM,POSPAGO,1,89,-1,5,0,20,9,513,-1,-1,654,670,861,4,2,-3,3
5854087,1,11,0,-2,52,0.4375,12,2,9,4102,1,10758.18,0,-2,-2,8,-2,17,0,-2,0,TAM,MIXTO,1,64,-1,6,0,20,9,529,6,7,576,650,765,4,3,-2,3
